DATE,SP500
1494860100,2402.6899
1494860160,2402.8999
1494860220,2403.04
1494860280,2403.04
1494860340,2403.0901
1494860400,2403.3601
1494860460,2403.4399
1494860520,2403.4099
1494860580,2402.98
1494860640,2403.0601
1494860700,2403.1201
1494860760,2403.78
1494860820,2403.6699
1494860880,2403.6001
1494860940,2403.6399
1494861000,2403.8999
1494861060,2403.51
1494861120,2403.54
1494861180,2403.23
1494861240,2403.24
1494861300,2402.97
1494861360,2402.8701
1494861420,2403.02
1494861480,2402.8701
1494861540,2402.9099
1494861600,2402.5901
1494861660,2402.96
1494861720,2402.9299
1494861780,2402.6699
1494861840,2402.3601
1494861900,2402.53
1494861960,2402.6799
1494862020,2402.54
1494862080,2402.8301
1494862140,2402.6201
1494862200,2402.3799
1494862260,2402.6699
1494862320,2402.54
1494862380,2402.73
1494862440,2403.02
1494862500,2402.95
1494862560,2402.8
1494862620,2402.8201
1494862680,2402.48
1494862740,2402.45
1494862800,2401.98
1494862860,2401.73
1494862920,2401.97
1494862980,2401.98
1494863040,2401.78
1494863100,2401.4299
1494863160,2401.6499
1494863220,2401.6001
1494863280,2401.5701
1494863340,2401.3201
1494863400,2401.4099
1494863460,2401.51
1494863520,2401.53
1494863580,2401.29
1494863640,2401.3701
1494863700,2401.49
1494863760,2401.52
1494863820,2401.51
1494863880,2401.79
1494863940,2401.8401
1494864000,2402.0601
1494864060,2402.0801
1494864120,2402.02
1494864180,2402.05
1494864240,2401.99
1494864300,2402.02
1494864360,2402
1494864420,2402.0701
1494864480,2401.95
1494864540,2402.1399
1494864600,2402.1599
1494864660,2402.22
1494864720,2402.1101
1494864780,2402.1201
1494864840,2401.6499
1494864900,2401.8
1494864960,2401.8
1494865020,2401.6299
1494865080,2401.9399
1494865140,2401.5701
1494865200,2401.6699
1494865260,2401.6399
1494865320,2401.8301
1494865380,2401.79
1494865440,2401.5801
1494865500,2401.46
1494865560,2401.1101
1494865620,2400.8401
1494865680,2401.1499
1494865740,2401.22
1494865800,2401.1101
1494865860,2401.1001
1494865920,2401.04
1494865980,2401.1399
1494866040,2401.02
1494866100,2401.1899
1494866160,2401.27
1494866220,2401.3101
1494866280,2401.3201
1494866340,2401.5901
1494866400,2401.6599
1494866460,2401.6799
1494866520,2401.6599
1494866580,2401.6201
1494866640,2401.5601
1494866700,2401.47
1494866760,2401.1599
1494866820,2401.1399
1494866880,2401.25
1494866940,2401.4399
1494867000,2401.75
1494867060,2401.5801
1494867120,2401.49
1494867180,2401.52
1494867240,2401.22
1494867300,2401.1899
1494867360,2401.21
1494867420,2401.4099
1494867480,2401.27
1494867540,2401.1101
1494867600,2401.0901
1494867660,2400.9399
1494867720,2400.6599
1494867780,2400.74
1494867840,2400.77
1494867900,2401.1599
1494867960,2401
1494868020,2401.2
1494868080,2401.1799
1494868140,2401.3799
1494868200,2401.6499
1494868260,2401.95
1494868320,2402.04
1494868380,2402.04
1494868440,2402.04
1494868500,2402.26
1494868560,2402.04
1494868620,2402.0801
1494868680,2402.0801
1494868740,2402.01
1494868800,2402.0801
1494868860,2402.3401
1494868920,2402.3301
1494868980,2402.27
1494869040,2402.1699
1494869100,2402.02
1494869160,2402.1499
1494869220,2402.22
1494869280,2402.26
1494869340,2402.46
1494869400,2402.8999
1494869460,2403.0601
1494869520,2403.04
1494869580,2402.99
1494869640,2403
1494869700,2402.9399
1494869760,2403.01
1494869820,2403.04
1494869880,2402.9199
1494869940,2402.74
1494870000,2402.77
1494870060,2402.8
1494870120,2402.76
1494870180,2402.5
1494870240,2402.53
1494870300,2402.5901
1494870360,2402.6001
1494870420,2402.8701
1494870480,2402.75
1494870540,2402.49
1494870600,2402.54
1494870660,2402.7
1494870720,2402.6899
1494870780,2402.76
1494870840,2402.8999
1494870900,2402.8799
1494870960,2402.7
1494871020,2402.77
1494871080,2402.74
1494871140,2402.7
1494871200,2402.6699
1494871260,2402.49
1494871320,2402.3601
1494871380,2402.47
1494871440,2402.1499
1494871500,2402.0701
1494871560,2401.9399
1494871620,2402.0601
1494871680,2402.05
1494871740,2402.02
1494871800,2402.2
1494871860,2402.05
1494871920,2401.8899
1494871980,2401.72
1494872040,2401.8
1494872100,2401.8201
1494872160,2401.6599
1494872220,2401.8401
1494872280,2401.77
1494872340,2401.71
1494872400,2401.6399
1494872460,2401.6599
1494872520,2401.6201
1494872580,2401.27
1494872640,2400.99
1494872700,2400.26
1494872760,2400.0601
1494872820,2399.5901
1494872880,2399.71
1494872940,2399.3501
1494873000,2399.72
1494873060,2399.7
1494873120,2399.49
1494873180,2399.49
1494873240,2399.6299
1494873300,2399.55
1494873360,2399.6001
1494873420,2399.4099
1494873480,2399.74
1494873540,2399.78
1494873600,2400.03
1494873660,2400.1101
1494873720,2400.1899
1494873780,2400.0601
1494873840,2400.02
1494873900,2400.02
1494873960,2400.28
1494874020,2400.3401
1494874080,2400.22
1494874140,2400.3601
1494874200,2400.1599
1494874260,2400.1101
1494874320,2399.8701
1494874380,2399.9099
1494874440,2400.0701
1494874500,2399.9399
1494874560,2399.8601
1494874620,2399.6799
1494874680,2399.6001
1494874740,2399.8501
1494874800,2399.8701
1494874860,2400.1299
1494874920,2400.1101
1494874980,2399.9399
1494875040,2400.24
1494875100,2400.1399
1494875160,2400.4299
1494875220,2400.5801
1494875280,2400.4099
1494875340,2400.23
1494875400,2400.26
1494875460,2400.25
1494875520,2399.8501
1494875580,2400.29
1494875640,2400.3799
1494875700,2400.4099
1494875760,2400.3799
1494875820,2400.26
1494875880,2400.1101
1494875940,2400.1201
1494876000,2400.01
1494876060,2400.22
1494876120,2400
1494876180,2400.24
1494876240,2400.4399
1494876300,2401.02
1494876360,2401.1001
1494876420,2400.95
1494876480,2400.6101
1494876540,2400.6101
1494876600,2400.6399
1494876660,2401.02
1494876720,2401.26
1494876780,2401.22
1494876840,2401.3101
1494876900,2400.95
1494876960,2400.6799
1494877020,2400.77
1494877080,2400.02
1494877140,2400.21
1494877200,2400.26
1494877260,2400.3799
1494877320,2400.4099
1494877380,2400.3201
1494877440,2400.2
1494877500,2401.5901
1494877560,2401.98
1494877620,2402.23
1494877680,2402.3201
1494877740,2402.5701
1494877800,2403.0601
1494877860,2402.95
1494877920,2402.8899
1494877980,2402.8601
1494878040,2402.8
1494878100,2402.55
1494878160,2402.29
1494878220,2402.25
1494878280,2402.5901
1494878340,2402.23
1494878400,2402.23
1494941400,2404.71
1494941460,2404.3101
1494941520,2404.05
1494941580,2404.3101
1494941640,2404.6001
1494941700,2404.04
1494941760,2403.8
1494941820,2403.6201
1494941880,2403.3799
1494941940,2403.2
1494942000,2403.3301
1494942060,2403.5701
1494942120,2403.3101
1494942180,2402.95
1494942240,2402.79
1494942300,2402.9299
1494942360,2402.78
1494942420,2403.1799
1494942480,2403.4299
1494942540,2403.74
1494942600,2403.4099
1494942660,2403.8999
1494942720,2403.77
1494942780,2404.21
1494942840,2404.6499
1494942900,2404.52
1494942960,2404.45
1494943020,2404.5601
1494943080,2404.24
1494943140,2403.8999
1494943200,2403.8401
1494943260,2403.75
1494943320,2403.3501
1494943380,2403.3201
1494943440,2403.71
1494943500,2403.5701
1494943560,2403.8101
1494943620,2404.0701
1494943680,2404.02
1494943740,2403.51
1494943800,2403.46
1494943860,2403.6299
1494943920,2403.1599
1494943980,2403.04
1494944040,2402.9299
1494944100,2402.8401
1494944160,2402.7
1494944220,2402.8999
1494944280,2402.8401
1494944340,2403.1499
1494944400,2403.0901
1494944460,2401.54
1494944520,2400.9299
1494944580,2400.46
1494944640,2400.6101
1494944700,2400.6001
1494944760,2399.76
1494944820,2398.9299
1494944880,2399.0601
1494944940,2398.9399
1494945000,2399.51
1494945060,2398.51
1494945120,2398.97
1494945180,2398.8
1494945240,2399.3101
1494945300,2398.8401
1494945360,2399.27
1494945420,2399.3799
1494945480,2399.49
1494945540,2399.03
1494945600,2398.49
1494945660,2397.1499
1494945720,2396.1499
1494945780,2396.4299
1494945840,2396.6699
1494945900,2397.29
1494945960,2397.23
1494946020,2397.5601
1494946080,2397.6499
1494946140,2397.5801
1494946200,2397.3501
1494946260,2397.9199
1494946320,2397.6399
1494946380,2398.1499
1494946440,2398.04
1494946500,2398.3301
1494946560,2398.1399
1494946620,2397.75
1494946680,2397.8301
1494946740,2397.8
1494946800,2397.3401
1494946860,2397.5701
1494946920,2398.05
1494946980,2398.8201
1494947040,2399.22
1494947100,2399.8601
1494947160,2399.5801
1494947220,2399.51
1494947280,2399.6201
1494947340,2399.6499
1494947400,2399.9099
1494947460,2399.6201
1494947520,2399.53
1494947580,2400.29
1494947640,2400.53
1494947700,2400.04
1494947760,2399.95
1494947820,2399.96
1494947880,2399.71
1494947940,2399.5701
1494948000,2399.8201
1494948060,2400.25
1494948120,2400.0701
1494948180,2400.1899
1494948240,2400.3501
1494948300,2400.29
1494948360,2400.3501
1494948420,2400.29
1494948480,2400.3201
1494948540,2399.97
1494948600,2399.6399
1494948660,2398.6299
1494948720,2398.8601
1494948780,2399.01
1494948840,2399.1499
1494948900,2399.3999
1494948960,2399.27
1494949020,2399.6599
1494949080,2399.8999
1494949140,2400.1599
1494949200,2399.95
1494949260,2400.1299
1494949320,2400.0701
1494949380,2399.8401
1494949440,2399.6001
1494949500,2399.52
1494949560,2399.05
1494949620,2399.2
1494949680,2399.6799
1494949740,2400.8301
1494949800,2401.1399
1494949860,2401.1201
1494949920,2401.3999
1494949980,2401.8701
1494950040,2401.98
1494950100,2401.8999
1494950160,2401.73
1494950220,2401.5701
1494950280,2401.3999
1494950340,2401.1699
1494950400,2401.0701
1494950460,2400.6499
1494950520,2400.4099
1494950580,2400.78
1494950640,2400.74
1494950700,2400.8501
1494950760,2401.01
1494950820,2400.8401
1494950880,2401.0801
1494950940,2401.1799
1494951000,2401.6699
1494951060,2401.54
1494951120,2401.24
1494951180,2401.1699
1494951240,2401.26
1494951300,2401.8999
1494951360,2401.76
1494951420,2401.76
1494951480,2401.8201
1494951540,2401.78
1494951600,2401.98
1494951660,2402.1499
1494951720,2401.9099
1494951780,2401.98
1494951840,2401.97
1494951900,2402.24
1494951960,2402.0601
1494952020,2402.4099
1494952080,2402.0601
1494952140,2402.1201
1494952200,2401.8401
1494952260,2401.3101
1494952320,2401.3301
1494952380,2401.04
1494952440,2401.3799
1494952500,2401.2
1494952560,2401.4299
1494952620,2401.6399
1494952680,2401.77
1494952740,2401.8101
1494952800,2401.73
1494952860,2401.47
1494952920,2401.21
1494952980,2400.8999
1494953040,2401.1001
1494953100,2401.55
1494953160,2401.0901
1494953220,2401.1201
1494953280,2401.28
1494953340,2401.4299
1494953400,2401.6599
1494953460,2401.6399
1494953520,2401.6499
1494953580,2401.6201
1494953640,2401.73
1494953700,2401.78
1494953760,2401.6499
1494953820,2401.72
1494953880,2401.3701
1494953940,2400.9199
1494954000,2400.6899
1494954060,2399.97
1494954120,2399.99
1494954180,2399.8799
1494954240,2400.05
1494954300,2400.22
1494954360,2400.1001
1494954420,2400.1499
1494954480,2400.25
1494954540,2400.2
1494954600,2400.3101
1494954660,2400.73
1494954720,2400.6201
1494954780,2400.77
1494954840,2400.8999
1494954900,2400.75
1494954960,2400.8601
1494955020,2400.79
1494955080,2400.6499
1494955140,2400.3701
1494955200,2400.51
1494955260,2400.5601
1494955320,2400.6499
1494955380,2400.54
1494955440,2400.71
1494955500,2400.4199
1494955560,2400.24
1494955620,2400.0601
1494955680,2400.02
1494955740,2399.79
1494955800,2400.1399
1494955860,2400.04
1494955920,2400.0801
1494955980,2400.1799
1494956040,2399.95
1494956100,2400.04
1494956160,2400.0801
1494956220,2400.1599
1494956280,2400.1201
1494956340,2400.1399
1494956400,2400.1299
1494956460,2399.8999
1494956520,2400.1001
1494956580,2400.5601
1494956640,2400.4199
1494956700,2400.47
1494956760,2400.53
1494956820,2400.51
1494956880,2400.5601
1494956940,2400.5701
1494957000,2400.5601
1494957060,2400.6101
1494957120,2400.95
1494957180,2400.8301
1494957240,2401.02
1494957300,2400.1699
1494957360,2399.77
1494957420,2399.76
1494957480,2399.0901
1494957540,2399.29
1494957600,2399.25
1494957660,2399.53
1494957720,2399.3201
1494957780,2399.51
1494957840,2399.46
1494957900,2399.5
1494957960,2399.6399
1494958020,2399.55
1494958080,2399.55
1494958140,2399.5901
1494958200,2399.51
1494958260,2399.55
1494958320,2399.3899
1494958380,2399.54
1494958440,2399.47
1494958500,2399.28
1494958560,2399.1899
1494958620,2399.6799
1494958680,2399.8
1494958740,2399.5901
1494958800,2399.6799
1494958860,2399.54
1494958920,2399.29
1494958980,2399.22
1494959040,2399.03
1494959100,2398.55
1494959160,2398.5
1494959220,2397.9099
1494959280,2398.1101
1494959340,2398.4299
1494959400,2398.5701
1494959460,2398.8101
1494959520,2398.8601
1494959580,2398.8601
1494959640,2399.03
1494959700,2398.8799
1494959760,2398.8701
1494959820,2398.8899
1494959880,2398.7
1494959940,2399
1494960000,2399.0701
1494960060,2399.1899
1494960120,2398.73
1494960180,2398.6799
1494960240,2398.48
1494960300,2398.5801
1494960360,2398.7
1494960420,2398.8799
1494960480,2398.8999
1494960540,2398.96
1494960600,2399.0601
1494960660,2399.1201
1494960720,2398.6599
1494960780,2398.6699
1494960840,2398.6101
1494960900,2398.5701
1494960960,2398.48
1494961020,2398.3701
1494961080,2398.4099
1494961140,2398.3701
1494961200,2398.6399
1494961260,2398.76
1494961320,2398.75
1494961380,2398.99
1494961440,2399.1001
1494961500,2399.45
1494961560,2399.46
1494961620,2399.3999
1494961680,2399.27
1494961740,2399.22
1494961800,2399.24
1494961860,2399.28
1494961920,2399.45
1494961980,2399.4199
1494962040,2399.45
1494962100,2399.2
1494962160,2399.23
1494962220,2399.3
1494962280,2399.6101
1494962340,2399.53
1494962400,2399.79
1494962460,2400.0601
1494962520,2400.03
1494962580,2399.8301
1494962640,2399.49
1494962700,2399.6201
1494962760,2399.8101
1494962820,2400.1399
1494962880,2400.1201
1494962940,2400.1899
1494963000,2400.1499
1494963060,2400.3799
1494963120,2400.46
1494963180,2400.53
1494963240,2400.29
1494963300,2400.6101
1494963360,2400.8401
1494963420,2400.4299
1494963480,2400.6399
1494963540,2400.74
1494963600,2400.8501
1494963660,2400.96
1494963720,2401.0801
1494963780,2401.03
1494963840,2400.78
1494963900,2400.3701
1494963960,2400.0801
1494964020,2400.0601
1494964080,2400.22
1494964140,2399.8999
1494964200,2400.26
1494964260,2400.27
1494964320,2400.3401
1494964380,2400.2
1494964440,2400.3401
1494964500,2400.3601
1494964560,2399.96
1494964620,2399.99
1494964680,2400.0801
1494964740,2400.55
1494964800,2400.55
1495027800,2382.27
1495027860,2381.29
1495027920,2382.1201
1495027980,2382.5701
1495028040,2383.24
1495028100,2384.6699
1495028160,2384.6201
1495028220,2384.01
1495028280,2383.49
1495028340,2384.6299
1495028400,2384.1201
1495028460,2384.22
1495028520,2383.5601
1495028580,2383.4299
1495028640,2382.6599
1495028700,2381.6799
1495028760,2382.3701
1495028820,2382.48
1495028880,2382.6699
1495028940,2382.3201
1495029000,2380.99
1495029060,2380.9199
1495029120,2380.1101
1495029180,2380.22
1495029240,2378.96
1495029300,2377.0901
1495029360,2378.1499
1495029420,2376.3201
1495029480,2375.96
1495029540,2376.21
1495029600,2375.1799
1495029660,2374.1899
1495029720,2375.0601
1495029780,2375.5
1495029840,2375.48
1495029900,2374.26
1495029960,2375.4199
1495030020,2375.9399
1495030080,2377.3401
1495030140,2377.7
1495030200,2377.72
1495030260,2377.29
1495030320,2376.53
1495030380,2375.1499
1495030440,2375.1899
1495030500,2376.78
1495030560,2377.1399
1495030620,2377.1299
1495030680,2377.05
1495030740,2376.9099
1495030800,2377.1201
1495030860,2376
1495030920,2376.3799
1495030980,2376.04
1495031040,2375.6101
1495031100,2375.05
1495031160,2375.04
1495031220,2374.54
1495031280,2374.4099
1495031340,2375.0601
1495031400,2376.4199
1495031460,2375.8999
1495031520,2376.4199
1495031580,2376.3201
1495031640,2375.8899
1495031700,2374.7
1495031760,2374.5701
1495031820,2375.02
1495031880,2372.8799
1495031940,2374.49
1495032000,2374.0601
1495032060,2375.9399
1495032120,2375.2
1495032180,2375.9399
1495032240,2376.29
1495032300,2376.53
1495032360,2376.1399
1495032420,2374.8
1495032480,2375.1899
1495032540,2374.6499
1495032600,2373.99
1495032660,2373.8301
1495032720,2373.1299
1495032780,2371.6201
1495032840,2370.47
1495032900,2369.8
1495032960,2369.7
1495033020,2369.3701
1495033080,2369.27
1495033140,2369.0701
1495033200,2370.05
1495033260,2369.55
1495033320,2369.1201
1495033380,2368.6201
1495033440,2367.8501
1495033500,2369.5701
1495033560,2370.22
1495033620,2370.01
1495033680,2369.6201
1495033740,2369.6201
1495033800,2369.5901
1495033860,2370.9099
1495033920,2371.4199
1495033980,2372.5
1495034040,2372.8899
1495034100,2372.9299
1495034160,2373.9099
1495034220,2373.05
1495034280,2374.4399
1495034340,2373.8999
1495034400,2373.4199
1495034460,2373.6101
1495034520,2373.8999
1495034580,2373.6299
1495034640,2373.5901
1495034700,2373.8101
1495034760,2374.0601
1495034820,2374.2
1495034880,2374.0801
1495034940,2373.5701
1495035000,2373.6799
1495035060,2373.74
1495035120,2372.22
1495035180,2372.1899
1495035240,2372.5
1495035300,2372.1399
1495035360,2372.8101
1495035420,2373.6299
1495035480,2373.96
1495035540,2374.1799
1495035600,2375.1799
1495035660,2375.75
1495035720,2375.0601
1495035780,2375.23
1495035840,2375.78
1495035900,2375.8301
1495035960,2375.6399
1495036020,2374.4199
1495036080,2374.6499
1495036140,2374.8
1495036200,2375.1699
1495036260,2375
1495036320,2374.95
1495036380,2373.97
1495036440,2373.55
1495036500,2373.8899
1495036560,2373.8301
1495036620,2374.6001
1495036680,2375.8501
1495036740,2375.8301
1495036800,2375.49
1495036860,2375.1001
1495036920,2374.8701
1495036980,2374.53
1495037040,2374.2
1495037100,2374.6001
1495037160,2373.8
1495037220,2374.3
1495037280,2374.28
1495037340,2374.4199
1495037400,2374.21
1495037460,2374.1201
1495037520,2373.8401
1495037580,2374.0801
1495037640,2373.9399
1495037700,2373.1699
1495037760,2373.02
1495037820,2373.1799
1495037880,2373.29
1495037940,2373.02
1495038000,2372.99
1495038060,2373.25
1495038120,2373.3601
1495038180,2373.5
1495038240,2373.3799
1495038300,2373.1599
1495038360,2372.9099
1495038420,2373.3
1495038480,2372.73
1495038540,2372.2
1495038600,2371.96
1495038660,2372.21
1495038720,2371.5601
1495038780,2371.3301
1495038840,2371.5601
1495038900,2372.4099
1495038960,2372.3101
1495039020,2372.96
1495039080,2373.3701
1495039140,2373.7
1495039200,2373.8
1495039260,2373.55
1495039320,2373.1799
1495039380,2373.6699
1495039440,2373.8
1495039500,2373.8701
1495039560,2373.8101
1495039620,2374.27
1495039680,2374.4399
1495039740,2374.3401
1495039800,2373.6201
1495039860,2373.99
1495039920,2374.24
1495039980,2374.4399
1495040040,2374.46
1495040100,2374.8501
1495040160,2374.8
1495040220,2374.8301
1495040280,2374.8799
1495040340,2375.1899
1495040400,2374.71
1495040460,2374.1599
1495040520,2373.8601
1495040580,2374.1101
1495040640,2373.5901
1495040700,2373.3301
1495040760,2372.95
1495040820,2373.0901
1495040880,2373.6499
1495040940,2373.9099
1495041000,2373.6299
1495041060,2373.6399
1495041120,2373.0801
1495041180,2372.8101
1495041240,2373.1599
1495041300,2373.5701
1495041360,2373.6299
1495041420,2373.04
1495041480,2373.23
1495041540,2372.3701
1495041600,2371.6699
1495041660,2372.1399
1495041720,2372.6599
1495041780,2372.6799
1495041840,2372.26
1495041900,2371.23
1495041960,2371.99
1495042020,2372.1101
1495042080,2372.4299
1495042140,2371.8799
1495042200,2371.0901
1495042260,2371.3701
1495042320,2371.28
1495042380,2371.1201
1495042440,2372.1599
1495042500,2372.01
1495042560,2371.47
1495042620,2370.3201
1495042680,2370.5801
1495042740,2370.75
1495042800,2370.22
1495042860,2369.46
1495042920,2369.27
1495042980,2369.6101
1495043040,2369.5701
1495043100,2369.01
1495043160,2367.8999
1495043220,2368.8401
1495043280,2369.6899
1495043340,2370.26
1495043400,2369.8899
1495043460,2369.8701
1495043520,2369.78
1495043580,2369.6299
1495043640,2370.05
1495043700,2369.75
1495043760,2369.3999
1495043820,2368.77
1495043880,2367.8601
1495043940,2368.54
1495044000,2368.98
1495044060,2369.1599
1495044120,2369.4399
1495044180,2369.53
1495044240,2370.49
1495044300,2370.5601
1495044360,2370.0701
1495044420,2369.5801
1495044480,2369.8799
1495044540,2369.98
1495044600,2369.0801
1495044660,2368.1699
1495044720,2367.3799
1495044780,2368.3899
1495044840,2368.0701
1495044900,2367.8501
1495044960,2365.77
1495045020,2365.21
1495045080,2365.5
1495045140,2366.3501
1495045200,2366.4299
1495045260,2365.3401
1495045320,2365.22
1495045380,2363.8701
1495045440,2364.71
1495045500,2365.04
1495045560,2365.3101
1495045620,2364.6399
1495045680,2363.9199
1495045740,2363.6899
1495045800,2364.7
1495045860,2365.28
1495045920,2365.4199
1495045980,2365.3799
1495046040,2364.6499
1495046100,2363.5601
1495046160,2363.5701
1495046220,2364.3601
1495046280,2364.04
1495046340,2362.3501
1495046400,2363.1699
1495046460,2362.1899
1495046520,2361.8401
1495046580,2361.8501
1495046640,2360.9299
1495046700,2361.3301
1495046760,2359.77
1495046820,2360.0901
1495046880,2360.3
1495046940,2360.3101
1495047000,2360.4299
1495047060,2360.8101
1495047120,2360.8601
1495047180,2361.8301
1495047240,2362.97
1495047300,2363.4199
1495047360,2363.53
1495047420,2364.1201
1495047480,2363.78
1495047540,2363.9199
1495047600,2363.24
1495047660,2362.76
1495047720,2363.25
1495047780,2363.8
1495047840,2364.24
1495047900,2364.21
1495047960,2364.3899
1495048020,2364.6599
1495048080,2364.27
1495048140,2363.8
1495048200,2363.6201
1495048260,2361.9199
1495048320,2362.4199
1495048380,2363.5601
1495048440,2364.46
1495048500,2364.4399
1495048560,2365.74
1495048620,2365.03
1495048680,2365.5701
1495048740,2366.04
1495048800,2365.8601
1495048860,2366.72
1495048920,2367.1101
1495048980,2366.1001
1495049040,2365.3
1495049100,2365.3301
1495049160,2365.73
1495049220,2364.8601
1495049280,2364.3201
1495049340,2364.0901
1495049400,2364.3799
1495049460,2365.1101
1495049520,2365.6599
1495049580,2365.47
1495049640,2365.27
1495049700,2365.8301
1495049760,2366.24
1495049820,2365.9299
1495049880,2366
1495049940,2365.1899
1495050000,2364.97
1495050060,2364.99
1495050120,2363.49
1495050180,2362.0801
1495050240,2360.8701
1495050300,2361.45
1495050360,2361.4099
1495050420,2360.3401
1495050480,2359.77
1495050540,2359.8899
1495050600,2359.1001
1495050660,2359.79
1495050720,2359.6299
1495050780,2359.25
1495050840,2358.23
1495050900,2357.5
1495050960,2357.45
1495051020,2357.1799
1495051080,2357.6799
1495051140,2357.28
1495051200,2357.28
1495114200,2354.27
1495114260,2353.6899
1495114320,2353.8701
1495114380,2356.28
1495114440,2358.04
1495114500,2358.1399
1495114560,2358.45
1495114620,2358.48
1495114680,2359.54
1495114740,2358.8999
1495114800,2357.74
1495114860,2357.3799
1495114920,2356.4399
1495114980,2355.96
1495115040,2355.6599
1495115100,2355.6699
1495115160,2358.4299
1495115220,2358.99
1495115280,2356.9099
1495115340,2356.6201
1495115400,2356.6399
1495115460,2356.75
1495115520,2355.5
1495115580,2354.9199
1495115640,2357.1201
1495115700,2354.8899
1495115760,2355.01
1495115820,2354.48
1495115880,2355.5801
1495115940,2355.3999
1495116000,2358.3999
1495116060,2358.54
1495116120,2359.6201
1495116180,2360.97
1495116240,2361.8101
1495116300,2361.5601
1495116360,2361.1799
1495116420,2361
1495116480,2362.52
1495116540,2362.77
1495116600,2364.3799
1495116660,2364.29
1495116720,2363.9399
1495116780,2363.72
1495116840,2363.3401
1495116900,2363.25
1495116960,2363.0901
1495117020,2362.3101
1495117080,2363.1699
1495117140,2363.8701
1495117200,2363.76
1495117260,2363.49
1495117320,2363.03
1495117380,2363.3701
1495117440,2362.73
1495117500,2363.25
1495117560,2366.1399
1495117620,2366.3601
1495117680,2366.46
1495117740,2366.05
1495117800,2366.76
1495117860,2367.9199
1495117920,2366.21
1495117980,2367.0801
1495118040,2367.3301
1495118100,2368.1699
1495118160,2367.5601
1495118220,2367.3501
1495118280,2367.04
1495118340,2366.02
1495118400,2365.8799
1495118460,2365.6399
1495118520,2365.6699
1495118580,2365.55
1495118640,2365.6201
1495118700,2365.73
1495118760,2364.99
1495118820,2364.6799
1495118880,2364.8401
1495118940,2364.8501
1495119000,2364.73
1495119060,2364.75
1495119120,2363.01
1495119180,2363.4199
1495119240,2365.0701
1495119300,2365.04
1495119360,2364.6699
1495119420,2364.6699
1495119480,2364.5601
1495119540,2364.9399
1495119600,2366.0901
1495119660,2366.3999
1495119720,2366.8799
1495119780,2366.95
1495119840,2366.8999
1495119900,2366.2
1495119960,2365.8301
1495120020,2365.1101
1495120080,2364.2
1495120140,2365.8601
1495120200,2364.9099
1495120260,2365.51
1495120320,2364.9299
1495120380,2364.55
1495120440,2364.4099
1495120500,2365.1599
1495120560,2365.3799
1495120620,2365.1001
1495120680,2365.1101
1495120740,2365.1599
1495120800,2365.3999
1495120860,2365.98
1495120920,2365.9199
1495120980,2366.1799
1495121040,2366.72
1495121100,2366.71
1495121160,2366.1599
1495121220,2366.01
1495121280,2365.6899
1495121340,2365.3401
1495121400,2365.6899
1495121460,2365.79
1495121520,2366
1495121580,2366.3501
1495121640,2366.3501
1495121700,2365.03
1495121760,2365.24
1495121820,2364.4399
1495121880,2364.1101
1495121940,2362.9099
1495122000,2361.8999
1495122060,2362.1399
1495122120,2362.3501
1495122180,2361.8601
1495122240,2361.22
1495122300,2361.9399
1495122360,2362.54
1495122420,2362.9299
1495122480,2363.0801
1495122540,2362.78
1495122600,2362.79
1495122660,2362.8301
1495122720,2363.1799
1495122780,2362.45
1495122840,2361.71
1495122900,2361.1399
1495122960,2360.8701
1495123020,2361.3701
1495123080,2360.6201
1495123140,2360.3799
1495123200,2360.8899
1495123260,2360.01
1495123320,2359.73
1495123380,2359.46
1495123440,2358.6699
1495123500,2359.53
1495123560,2359.8601
1495123620,2359.1001
1495123680,2358.49
1495123740,2359.0801
1495123800,2360.1699
1495123860,2359.8401
1495123920,2360.3999
1495123980,2360.4099
1495124040,2360.6101
1495124100,2360.49
1495124160,2359.8101
1495124220,2360.4399
1495124280,2359.8101
1495124340,2358.95
1495124400,2359.74
1495124460,2359.26
1495124520,2359.51
1495124580,2360.1299
1495124640,2360.78
1495124700,2361.98
1495124760,2362.47
1495124820,2362.29
1495124880,2362.55
1495124940,2362.1201
1495125000,2362.8999
1495125060,2363.0801
1495125120,2364.1101
1495125180,2364.47
1495125240,2363.6599
1495125300,2363.54
1495125360,2363.52
1495125420,2363.1201
1495125480,2363.4299
1495125540,2363.02
1495125600,2362.8999
1495125660,2362.5
1495125720,2362.3501
1495125780,2362.03
1495125840,2362.2
1495125900,2361.3601
1495125960,2361.5901
1495126020,2361.4399
1495126080,2361.52
1495126140,2361.3
1495126200,2360.6699
1495126260,2360.4199
1495126320,2360.3101
1495126380,2360.3601
1495126440,2360.4299
1495126500,2361.01
1495126560,2360.6599
1495126620,2361.1899
1495126680,2361.3601
1495126740,2362.21
1495126800,2362.9299
1495126860,2362.8601
1495126920,2361.8101
1495126980,2362.03
1495127040,2361.98
1495127100,2361.1399
1495127160,2361.05
1495127220,2361
1495127280,2360.0801
1495127340,2359.8101
1495127400,2360.25
1495127460,2359.6699
1495127520,2360.05
1495127580,2360.0901
1495127640,2360.03
1495127700,2360.3999
1495127760,2362.0601
1495127820,2361.99
1495127880,2362.28
1495127940,2361.6799
1495128000,2361.54
1495128060,2361.3601
1495128120,2361.72
1495128180,2361.8401
1495128240,2361.3999
1495128300,2361.74
1495128360,2361.53
